from,to,distance,cost,from_datetime,hour,day_of_week,distance_rolling_avg,cost_rolling_avg
259,786,,0.851,1970-01-01 00:04:19,0,3,,1.3596666666667234
80,857,,1.842,1970-01-01 00:01:20,0,3,,1.4333333333333904
167,332,,1.039,1970-01-01 00:02:47,0,3,,1.2440000000000568
582,203,,0.805,1970-01-01 00:09:42,0,3,,1.2286666666667234
673,12,,0.321,1970-01-01 00:11:13,0,3,,0.7216666666667235
599,292,,1.789,1970-01-01 00:09:59,0,3,,0.9716666666667235
732,582,,0.225,1970-01-01 00:12:12,0,3,,0.7783333333333902
203,209,,0.307,1970-01-01 00:03:23,0,3,,0.7736666666667236
12,733,,0.37,1970-01-01 00:00:12,0,3,,0.30066666666672354
68,91,,0.679,1970-01-01 00:01:08,0,3,,0.45200000000005686
594,371,,2.715,1970-01-01 00:09:54,0,3,,1.2546666666667234
524,599,,1.412,1970-01-01 00:08:44,0,3,,1.602000000000057
499,430,,1.987,1970-01-01 00:08:19,0,3,,2.0380000000000567
168,832,,1.456,1970-01-01 00:02:48,0,3,,1.6183333333333902
443,301,,0.861,1970-01-01 00:07:23,0,3,,1.4346666666667236
301,70,,1.643,1970-01-01 00:05:01,0,3,,1.320000000000057
804,168,,1.128,1970-01-01 00:13:24,0,3,,1.2106666666667234
459,804,,1.454,1970-01-01 00:07:39,0,3,,1.40833333333339
70,849,,0.968,1970-01-01 00:01:10,0,3,,1.1833333333333902
289,760,,0.504,1970-01-01 00:04:49,0,3,,0.9753333333333901
750,242,,0.3229999999999999,1970-01-01 00:12:30,0,3,,0.5983333333333901
835,727,,0.547,1970-01-01 00:13:55,0,3,,0.4580000000000568
18,833,,10.729,1970-01-01 00:00:18,0,3,,3.86633333333339
773,772,,0.999,1970-01-01 00:12:53,0,3,,4.091666666666723
772,171,,1.3330000000000002,1970-01-01 00:12:52,0,3,,4.353666666666723
171,303,,0.901,1970-01-01 00:02:51,0,3,,1.0776666666667236
303,528,,0.738,1970-01-01 00:05:03,0,3,,0.9906666666667236
528,310,,2.114,1970-01-01 00:08:48,0,3,,1.251000000000057
310,178,,1.76,1970-01-01 00:05:10,0,3,,1.5373333333333903
407,247,,1.958,1970-01-01 00:06:47,0,3,,1.9440000000000568
525,438,,8.827,1970-01-01 00:08:45,0,3,,4.1816666666667235
39,359,,1.606,1970-01-01 00:00:39,0,3,,4.1303333333333905
565,284,,0.24,1970-01-01 00:09:25,0,3,,3.5576666666667234
214,264,,1.5,1970-01-01 00:03:34,0,3,,1.1153333333333901
716,163,,1.513,1970-01-01 00:11:56,0,3,,1.0843333333333902
667,664,,0.965,1970-01-01 00:11:07,0,3,,1.3260000000000567
619,799,,0.561,1970-01-01 00:10:19,0,3,,1.0130000000000567
481,647,,3.622,1970-01-01 00:08:01,0,3,,1.7160000000000568
96,185,,1.803,1970-01-01 00:01:36,0,3,,1.99533333333339
378,481,,1.505,1970-01-01 00:06:18,0,3,,2.310000000000057
185,160,,1.879,1970-01-01 00:03:05,0,3,,1.7290000000000567
160,331,,1.3030000000000002,1970-01-01 00:02:40,0,3,,1.5623333333333902
6,146,,1.16,1970-01-01 00:00:06,0,3,,1.4473333333333904
761,649,,0.446,1970-01-01 00:12:41,0,3,,0.9696666666667236
649,473,,0.557,1970-01-01 00:10:49,0,3,,0.7210000000000569
133,62,,0.972,1970-01-01 00:02:13,0,3,,0.6583333333333902
602,90,,0.978,1970-01-01 00:10:02,0,3,,0.8356666666667235
836,187,,2.205,1970-01-01 00:13:56,0,3,,1.3850000000000569
164,319,,2.318,1970-01-01 00:02:44,0,3,,1.8336666666667236
88,164,,0.143,1970-01-01 00:01:28,0,3,,1.5553333333333903
187,335,,0.143,1970-01-01 00:03:07,0,3,,0.8680000000000571
335,754,,2.015,1970-01-01 00:05:35,0,3,,0.7670000000000571
827,88,,1.7380000000000002,1970-01-01 00:13:47,0,3,,1.2986666666667237
749,827,,3.699,1970-01-01 00:12:29,0,3,,2.484000000000057
862,749,,1.048,1970-01-01 00:14:22,0,3,,2.1616666666667235
735,45,,0.7759999999999999,1970-01-01 00:12:15,0,3,,1.841000000000057
670,194,,2.263,1970-01-01 00:11:10,0,3,,1.36233333333339
694,77,,0.382,1970-01-01 00:11:34,0,3,,1.1403333333333903
571,197,,1.029,1970-01-01 00:09:31,0,3,,1.2246666666667236
197,658,,0.359,1970-01-01 00:03:17,0,3,,0.590000000000057
532,450,,1.391,1970-01-01 00:08:52,0,3,,0.9263333333333903
439,634,,0.39,1970-01-01 00:07:19,0,3,,0.7133333333333903
24,532,,0.775,1970-01-01 00:00:24,0,3,,0.852000000000057
559,560,,3.983,1970-01-01 00:09:19,0,3,,1.716000000000057
810,413,,1.04,1970-01-01 00:13:30,0,3,,1.9326666666667238
865,869,,0.584,1970-01-01 00:14:25,0,3,,1.8690000000000568
110,404,,1.083,1970-01-01 00:01:50,0,3,,0.9023333333333903
87,314,,1.376,1970-01-01 00:01:27,0,3,,1.0143333333333902
393,128,,0.546,1970-01-01 00:06:33,0,3,,1.0016666666667235
563,795,,1.554,1970-01-01 00:09:23,0,3,,1.1586666666667236
592,510,,0.465,1970-01-01 00:09:52,0,3,,0.8550000000000569
242,724,,0.321,1970-01-01 00:04:02,0,3,,0.780000000000057
764,572,,0.802,1970-01-01 00:12:44,0,3,,0.5293333333333904
156,791,,0.625,1970-01-01 00:02:36,0,3,,0.5826666666667236
173,784,,2.336,1970-01-01 00:02:53,0,3,,1.2543333333333904
751,738,,2.222,1970-01-01 00:12:31,0,3,,1.7276666666667235
102,519,,1.253,1970-01-01 00:01:42,0,3,,1.937000000000057
452,597,,1.314,1970-01-01 00:07:32,0,3,,1.5963333333333904
130,113,,1.588,1970-01-01 00:02:10,0,3,,1.3850000000000569
638,703,,5.313,1970-01-01 00:10:38,0,3,,2.73833333333339
598,363,,1.235,1970-01-01 00:09:58,0,3,,2.7120000000000566
505,430,,0.767,1970-01-01 00:08:25,0,3,,2.43833333333339
850,259,,0.802,1970-01-01 00:14:10,0,3,,0.9346666666667236
854,850,,0.209,1970-01-01 00:14:14,0,3,,0.5926666666667235
612,854,,0.451,1970-01-01 00:10:12,0,3,,0.48733333333339024
671,588,,1.055,1970-01-01 00:11:11,0,3,,0.5716666666667235
754,587,,3.835,1970-01-01 00:12:34,0,3,,1.78033333333339
72,530,,0.8320000000000001,1970-01-01 00:01:12,0,3,,1.9073333333333904
695,7,,1.495,1970-01-01 00:11:35,0,3,,2.0540000000000567
311,695,,1.864,1970-01-01 00:05:11,0,3,,1.397000000000057
462,836,,0.24,1970-01-01 00:07:42,0,3,,1.1996666666667235
21,531,,2.9560000000000004,1970-01-01 00:00:21,0,3,,1.6866666666667236
323,279,,1.234,1970-01-01 00:05:23,0,3,,1.4766666666667234
194,75,,1.185,1970-01-01 00:03:14,0,3,,1.7916666666667236
304,411,,0.532,1970-01-01 00:05:04,0,3,,0.9836666666667234
151,304,,0.79,1970-01-01 00:02:31,0,3,,0.8356666666667234
872,151,,0.594,1970-01-01 00:14:32,0,3,,0.6386666666667233
438,872,,0.7240000000000001,1970-01-01 00:07:18,0,3,,0.7026666666667234
587,877,,1.655,1970-01-01 00:09:47,0,3,,0.9910000000000568
286,579,,2.611,1970-01-01 00:04:46,0,3,,1.6633333333333902
369,172,,0.882,1970-01-01 00:06:09,0,3,,1.7160000000000568
797,406,,0.272,1970-01-01 00:13:17,0,3,,1.2550000000000565
11,24,,0.6809999999999999,1970-01-01 00:00:11,0,3,,0.6116666666667233
549,364,,0.802,1970-01-01 00:09:09,0,3,,0.5850000000000567
389,577,,1.032,1970-01-01 00:06:29,0,3,,0.8383333333333901
564,637,,1.223,1970-01-01 00:09:24,0,3,,1.0190000000000567
780,429,,0.535,1970-01-01 00:13:00,0,3,,0.9300000000000567
674,58,,0.7340000000000001,1970-01-01 00:11:14,0,3,,0.8306666666667234
495,674,,0.585,1970-01-01 00:08:15,0,3,,0.6180000000000566
436,563,,2.115,1970-01-01 00:07:16,0,3,,1.1446666666667233
165,807,,0.922,1970-01-01 00:02:45,0,3,,1.20733333333339
766,592,,0.285,1970-01-01 00:12:46,0,3,,1.1073333333333901
361,864,,0.936,1970-01-01 00:06:01,0,3,,0.7143333333333901
851,280,,5.792999999999999,1970-01-01 00:14:11,0,3,,2.3380000000000565
558,27,,0.324,1970-01-01 00:09:18,0,3,,2.3510000000000564
376,663,,1.756,1970-01-01 00:06:16,0,3,,2.62433333333339
290,750,,0.828,1970-01-01 00:04:50,0,3,,0.9693333333333901
724,133,,0.977,1970-01-01 00:12:04,0,3,,1.187000000000057
90,761,,0.472,1970-01-01 00:01:30,0,3,,0.7590000000000569
224,797,,0.8270000000000001,1970-01-01 00:03:44,0,3,,0.7586666666667236
826,60,,1.365,1970-01-01 00:13:46,0,3,,0.8880000000000567
435,489,,1.21,1970-01-01 00:07:15,0,3,,1.134000000000057
60,109,,4.113,1970-01-01 00:01:00,0,3,,2.2293333333333902
512,435,,1.3730000000000002,1970-01-01 00:08:32,0,3,,2.232000000000057
125,512,,0.7070000000000001,1970-01-01 00:02:05,0,3,,2.06433333333339
639,97,,0.976,1970-01-01 00:10:39,0,3,,1.0186666666667235
699,768,,0.307,1970-01-01 00:11:39,0,3,,0.6633333333333902
734,71,,4.009,1970-01-01 00:12:14,0,3,,1.7640000000000569
426,691,,3.0460000000000003,1970-01-01 00:07:06,0,3,,2.454000000000057
26,508,,0.722,1970-01-01 00:00:26,0,3,,2.5923333333333898
873,527,,0.7859999999999999,1970-01-01 00:14:33,0,3,,1.5180000000000566
713,449,,0.326,1970-01-01 00:11:53,0,3,,0.6113333333333898
808,717,,0.804,1970-01-01 00:13:28,0,3,,0.6386666666667232
864,808,,0.337,1970-01-01 00:14:24,0,3,,0.4890000000000565
326,826,,1.207,1970-01-01 00:05:26,0,3,,0.7826666666667231
725,405,,1.929,1970-01-01 00:12:05,0,3,,1.1576666666667232
179,105,,0.606,1970-01-01 00:02:59,0,3,,1.2473333333333898
192,52,,8.842,1970-01-01 00:03:12,0,3,,3.79233333333339
314,542,,2.59,1970-01-01 00:05:14,0,3,,4.012666666666724
757,796,,0.223,1970-01-01 00:12:37,0,3,,3.885000000000057
796,736,,0.72,1970-01-01 00:13:16,0,3,,1.1776666666667235
736,32,,1.034,1970-01-01 00:12:16,0,3,,0.6590000000000568
566,67,,0.541,1970-01-01 00:09:26,0,3,,0.7650000000000569
67,747,,1.003,1970-01-01 00:01:07,0,3,,0.8593333333333901
610,147,,1.093,1970-01-01 00:10:10,0,3,,0.8790000000000567
147,25,,2.195,1970-01-01 00:02:27,0,3,,1.43033333333339
555,840,,0.482,1970-01-01 00:09:15,0,3,,1.2566666666667234
162,568,,1.909,1970-01-01 00:02:42,0,3,,1.5286666666667232
568,739,,0.92,1970-01-01 00:09:28,0,3,,1.1036666666667234
814,344,,4.592,1970-01-01 00:13:34,0,3,,2.4736666666667233
344,494,,10.337,1970-01-01 00:05:44,0,3,,5.283000000000056
82,731,,0.609,1970-01-01 00:01:22,0,3,,5.17933333333339
199,82,,1.006,1970-01-01 00:03:19,0,3,,3.9840000000000564
472,104,,1.27,1970-01-01 00:07:52,0,3,,0.9616666666667228
536,118,,1.93,1970-01-01 00:08:56,0,3,,1.402000000000056
763,621,,5.17,1970-01-01 00:12:43,0,3,,2.790000000000056
474,871,,0.8029999999999999,1970-01-01 00:07:54,0,3,,2.6343333333333896
358,474,,0.483,1970-01-01 00:05:58,0,3,,2.1520000000000556
388,17,,0.144,1970-01-01 00:06:28,0,3,,0.4766666666667226
205,388,,1.466,1970-01-01 00:03:25,0,3,,0.6976666666667226
64,492,,1.887,1970-01-01 00:01:04,0,3,,1.1656666666667226
49,246,,4.502,1970-01-01 00:00:49,0,3,,2.618333333333389
767,49,,9.985,1970-01-01 00:12:47,0,3,,5.458000000000055
332,811,,0.143,1970-01-01 00:05:32,0,3,,4.876666666666722
475,730,,0.481,1970-01-01 00:07:55,0,3,,3.536333333333389
605,308,,0.483,1970-01-01 00:10:05,0,3,,0.3690000000000557
157,417,,0.529,1970-01-01 00:02:37,0,3,,0.49766666666672227
752,323,,0.391,1970-01-01 00:12:32,0,3,,0.46766666666672235
75,752,,1.143,1970-01-01 00:01:15,0,3,,0.6876666666667224
271,670,,0.865,1970-01-01 00:04:31,0,3,,0.7996666666667224
855,200,,0.899,1970-01-01 00:14:15,0,3,,0.9690000000000557
200,442,,0.933,1970-01-01 00:03:20,0,3,,0.8990000000000556
650,68,,3.427,1970-01-01 00:10:50,0,3,,1.7530000000000558
196,673,,0.885,1970-01-01 00:03:16,0,3,,1.748333333333389
533,196,,0.306,1970-01-01 00:08:53,0,3,,1.5393333333333892
229,392,,0.532,1970-01-01 00:03:49,0,3,,0.5743333333333889
486,229,,0.305,1970-01-01 00:08:06,0,3,,0.3810000000000555
350,26,,0.593,1970-01-01 00:05:50,0,3,,0.47666666666672214
135,350,,0.319,1970-01-01 00:02:15,0,3,,0.40566666666672213
65,63,,0.208,1970-01-01 00:01:05,0,3,,0.3733333333333888
615,65,,0.305,1970-01-01 00:10:15,0,3,,0.27733333333338883
215,681,,0.374,1970-01-01 00:03:35,0,3,,0.29566666666672214
401,215,,0.306,1970-01-01 00:06:41,0,3,,0.3283333333333888
737,231,,0.3989999999999999,1970-01-01 00:12:17,0,3,,0.35966666666672215
231,373,,0.35,1970-01-01 00:03:51,0,3,,0.35166666666672214
81,774,,0.687,1970-01-01 00:01:21,0,3,,0.47866666666672214
209,131,,0.599,1970-01-01 00:03:29,0,3,,0.5453333333333888
190,188,,0.304,1970-01-01 00:03:10,0,3,,0.5300000000000555
188,229,,5.2,1970-01-01 00:03:08,0,3,,2.034333333333389
188,467,,0.578,1970-01-01 00:03:08,0,3,,2.027333333333389
527,106,,0.304,1970-01-01 00:08:47,0,3,,2.027333333333389
106,309,,0.914,1970-01-01 00:01:46,0,3,,0.5986666666667223
252,556,,0.291,1970-01-01 00:04:12,0,3,,0.5030000000000556
556,127,,0.763,1970-01-01 00:09:16,0,3,,0.6560000000000558
778,875,,0.432,1970-01-01 00:12:58,0,3,,0.49533333333338897
875,493,,0.352,1970-01-01 00:14:35,0,3,,0.5156666666667223
660,874,,0.503,1970-01-01 00:11:00,0,3,,0.4290000000000556
331,290,,0.451,1970-01-01 00:05:31,0,3,,0.435333333333389
319,552,,0.722,1970-01-01 00:05:19,0,3,,0.5586666666667223
473,6,,0.883,1970-01-01 00:07:53,0,3,,0.685333333333389
870,801,,0.795,1970-01-01 00:14:30,0,3,,0.8000000000000557
805,549,,1.229,1970-01-01 00:13:25,0,3,,0.9690000000000557
367,137,,1.787,1970-01-01 00:06:07,0,3,,1.270333333333389
45,876,,2.825,1970-01-01 00:00:45,0,3,,1.9470000000000558
787,590,,3.312,1970-01-01 00:13:07,0,3,,2.641333333333389
19,456,,1.665,1970-01-01 00:00:19,0,3,,2.600666666666722
456,100,,1.641,1970-01-01 00:07:36,0,3,,2.206000000000056
66,125,,3.347,1970-01-01 00:01:06,0,3,,2.2176666666667226
675,451,,1.127,1970-01-01 00:11:15,0,3,,2.038333333333389
109,514,,3.625,1970-01-01 00:01:49,0,3,,2.6996666666667224
23,626,,0.208,1970-01-01 00:00:23,0,3,,1.6533333333333893
487,825,,1.433,1970-01-01 00:08:07,0,3,,1.755333333333389
825,863,,0.436,1970-01-01 00:13:45,0,3,,0.692333333333389
792,652,,0.342,1970-01-01 00:13:12,0,3,,0.7370000000000557
535,812,,1.871,1970-01-01 00:08:55,0,3,,0.8830000000000556
712,601,,0.415,1970-01-01 00:11:52,0,3,,0.8760000000000557
876,535,,4.595,1970-01-01 00:14:36,0,3,,2.2936666666667223
590,398,,0.838,1970-01-01 00:09:50,0,3,,1.9493333333333887
398,879,,0.496,1970-01-01 00:06:38,0,3,,1.9763333333333888
879,608,,1.821,1970-01-01 00:14:39,0,3,,1.0516666666667223
784,299,,2.242,1970-01-01 00:13:04,0,3,,1.519666666666722
218,212,,1.885,1970-01-01 00:03:38,0,3,,1.9826666666667225
212,5,,0.857,1970-01-01 00:03:32,0,3,,1.661333333333389
5,541,,1.276,1970-01-01 00:00:05,0,3,,1.339333333333389
541,820,,1.943,1970-01-01 00:09:01,0,3,,1.3586666666667224
820,272,,0.355,1970-01-01 00:13:40,0,3,,1.1913333333333889
272,327,,1.999,1970-01-01 00:04:32,0,3,,1.4323333333333892
327,89,,1.837,1970-01-01 00:05:27,0,3,,1.3970000000000555
89,85,,1.984,1970-01-01 00:01:29,0,3,,1.9400000000000557
78,455,,0.31,1970-01-01 00:01:18,0,3,,1.3770000000000555
455,225,,3.783,1970-01-01 00:07:35,0,3,,2.0256666666667225
560,546,,0.488,1970-01-01 00:09:20,0,3,,1.5270000000000554
546,348,,1.486,1970-01-01 00:09:06,0,3,,1.9190000000000558
348,98,,4.337,1970-01-01 00:05:48,0,3,,2.1036666666667223
664,111,,2.252,1970-01-01 00:11:04,0,3,,2.691666666666722
14,487,,1.198,1970-01-01 00:00:14,0,3,,2.595666666666722
815,713,,1.5519999999999998,1970-01-01 00:13:35,0,3,,1.6673333333333888
634,559,,1.569,1970-01-01 00:10:34,0,3,,1.4396666666667224
76,325,,0.711,1970-01-01 00:01:16,0,3,,1.277333333333389
819,76,,0.578,1970-01-01 00:13:39,0,3,,0.9526666666667224
789,860,,2.589,1970-01-01 00:13:09,0,3,,1.2926666666667224
44,648,,0.736,1970-01-01 00:00:44,0,3,,1.3010000000000554
554,377,,1.236,1970-01-01 00:09:14,0,3,,1.520333333333389
652,712,,0.973,1970-01-01 00:10:52,0,3,,0.9816666666667223
1,179,,0.391,1970-01-01 00:00:01,0,3,,0.8666666666667222
228,509,,1.767,1970-01-01 00:03:48,0,3,,1.0436666666667223
377,686,,1.57,1970-01-01 00:06:17,0,3,,1.2426666666667223
288,706,,0.481,1970-01-01 00:04:48,0,3,,1.2726666666667223
425,604,,0.384,1970-01-01 00:07:05,0,3,,0.8116666666667224
269,471,,0.872,1970-01-01 00:04:29,0,3,,0.5790000000000557
480,757,,0.757,1970-01-01 00:08:00,0,3,,0.6710000000000557
235,654,,7.281000000000001,1970-01-01 00:03:55,0,3,,2.9700000000000557
354,851,,0.851,1970-01-01 00:05:54,0,3,,2.9630000000000556
608,21,,1.242,1970-01-01 00:10:08,0,3,,3.1246666666667227
279,735,,2.005,1970-01-01 00:04:39,0,3,,1.3660000000000556
309,252,,0.402,1970-01-01 00:05:09,0,3,,1.216333333333389
63,135,,1.091,1970-01-01 00:01:03,0,3,,1.1660000000000557
681,615,,0.941,1970-01-01 00:11:21,0,3,,0.8113333333333889
127,778,,0.503,1970-01-01 00:02:07,0,3,,0.8450000000000556
373,401,,0.607,1970-01-01 00:06:13,0,3,,0.6836666666667224
493,81,,0.863,1970-01-01 00:08:13,0,3,,0.6576666666667224
225,11,,1.6569999999999998,1970-01-01 00:03:45,0,3,,1.0423333333333888
129,351,,0.275,1970-01-01 00:02:09,0,3,,0.9316666666667222
355,766,,0.705,1970-01-01 00:05:55,0,3,,0.8790000000000555
733,594,,1.393,1970-01-01 00:12:13,0,3,,0.7910000000000558
131,267,,0.7879999999999999,1970-01-01 00:02:11,0,3,,0.9620000000000557
611,533,,0.789,1970-01-01 00:10:11,0,3,,0.9900000000000556
392,611,,0.79,1970-01-01 00:06:32,0,3,,0.7890000000000557
267,190,,0.741,1970-01-01 00:04:27,0,3,,0.773333333333389
508,486,,0.7859999999999999,1970-01-01 00:08:28,0,3,,0.772333333333389
467,873,,0.722,1970-01-01 00:07:47,0,3,,0.7496666666667222
676,174,,0.947,1970-01-01 00:11:16,0,3,,0.8183333333333889
852,550,,0.705,1970-01-01 00:14:12,0,3,,0.7913333333333888
273,818,,1.912,1970-01-01 00:04:33,0,3,,1.1880000000000557
16,139,,1.389,1970-01-01 00:00:16,0,3,,1.335333333333389
755,233,,0.526,1970-01-01 00:12:35,0,3,,1.2756666666667222
143,336,,1.6869999999999998,1970-01-01 00:02:23,0,3,,1.2006666666667223
833,842,,3.388,1970-01-01 00:13:53,0,3,,1.8670000000000557
154,192,,11.022,1970-01-01 00:02:34,0,3,,5.365666666666722
846,794,,0.34,1970-01-01 00:14:06,0,3,,4.916666666666722
794,311,,2.089,1970-01-01 00:13:14,0,3,,4.483666666666722
343,707,,1.4480000000000002,1970-01-01 00:05:43,0,3,,1.2923333333333888
544,689,,2.093,1970-01-01 00:09:04,0,3,,1.8766666666667222
382,562,,0.289,1970-01-01 00:06:22,0,3,,1.2766666666667223
882,788,,0.336,1970-01-01 00:14:42,0,3,,0.9060000000000555
385,236,,0.828,1970-01-01 00:06:25,0,3,,0.4843333333333888
74,605,,0.882,1970-01-01 00:01:14,0,3,,0.6820000000000555
502,567,,0.419,1970-01-01 00:08:22,0,3,,0.7096666666667222
678,641,,0.27,1970-01-01 00:11:18,0,3,,0.5236666666667222
31,347,,0.032,1970-01-01 00:00:31,0,3,,0.24033333333338883
347,107,,3.5610000000000004,1970-01-01 00:05:47,0,3,,1.2876666666667222
741,678,,1.37,1970-01-01 00:12:21,0,3,,1.654333333333389
861,740,,2.37,1970-01-01 00:14:21,0,3,,2.4336666666667224
613,829,,0.619,1970-01-01 00:10:13,0,3,,1.4530000000000556
107,578,,1.699,1970-01-01 00:01:47,0,3,,1.5626666666667222
829,741,,1.849,1970-01-01 00:13:49,0,3,,1.3890000000000555
578,8,,1.507,1970-01-01 00:09:38,0,3,,1.6850000000000556
201,613,,1.3769999999999998,1970-01-01 00:03:21,0,3,,1.5776666666667218
395,208,,1.21,1970-01-01 00:06:35,0,3,,1.3646666666667222
8,409,,1.571,1970-01-01 00:00:08,0,3,,1.3860000000000554
522,201,,1.476,1970-01-01 00:08:42,0,3,,1.4190000000000556
682,522,,0.272,1970-01-01 00:11:22,0,3,,1.106333333333389
409,609,,0.304,1970-01-01 00:06:49,0,3,,0.6840000000000556
497,682,,1.685,1970-01-01 00:08:17,0,3,,0.7536666666667222
609,169,,1.429,1970-01-01 00:10:09,0,3,,1.1393333333333888
169,758,,1.011,1970-01-01 00:02:49,0,3,,1.3750000000000557
50,759,,2.373,1970-01-01 00:00:50,0,3,,1.604333333333389
758,479,,0.321,1970-01-01 00:12:38,0,3,,1.2350000000000556
479,53,,4.415,1970-01-01 00:07:59,0,3,,2.3696666666667223
53,684,,2.344,1970-01-01 00:00:53,0,3,,2.360000000000056
644,50,,5.004,1970-01-01 00:10:44,0,3,,3.9210000000000558
684,296,,19.138,1970-01-01 00:11:24,0,3,,8.828666666666722
696,644,,2.406,1970-01-01 00:11:36,0,3,,8.849333333333389
437,334,,2.0340000000000003,1970-01-01 00:07:17,0,3,,7.85933333333339
380,882,,0.993,1970-01-01 00:06:20,0,3,,1.811000000000056
551,257,,1.944,1970-01-01 00:09:11,0,3,,1.6570000000000558
257,230,,0.353,1970-01-01 00:04:17,0,3,,1.0966666666667224
397,699,,0.598,1970-01-01 00:06:37,0,3,,0.9650000000000557
567,114,,0.307,1970-01-01 00:09:27,0,3,,0.419333333333389
7,343,,0.353,1970-01-01 00:00:07,0,3,,0.419333333333389
405,432,,0.361,1970-01-01 00:06:45,0,3,,0.34033333333338894
759,497,,0.255,1970-01-01 00:12:39,0,3,,0.3230000000000557
641,846,,1.78,1970-01-01 00:10:41,0,3,,0.7986666666667223
108,226,,0.497,1970-01-01 00:01:48,0,3,,0.8440000000000557
132,646,,1.406,1970-01-01 00:02:12,0,3,,1.2276666666667222
518,98,,7.349,1970-01-01 00:08:38,0,3,,3.084000000000056
432,31,,2.279,1970-01-01 00:07:12,0,3,,3.6780000000000554
111,148,,0.564,1970-01-01 00:01:51,0,3,,3.3973333333333886
103,158,,2.004,1970-01-01 00:01:43,0,3,,1.615666666666722
38,46,,5.834,1970-01-01 00:00:38,0,3,,2.800666666666722
281,864,,2.6260000000000003,1970-01-01 00:04:41,0,3,,3.488000000000055
281,357,,1.112,1970-01-01 00:04:41,0,3,,3.190666666666722
632,38,,1.127,1970-01-01 00:10:32,0,3,,1.6216666666667223
298,661,,1.224,1970-01-01 00:04:58,0,3,,1.154333333333389
570,3,,4.033,1970-01-01 00:09:30,0,3,,2.1280000000000556
264,396,,20.539,1970-01-01 00:04:24,0,3,,8.598666666666723
482,744,,0.483,1970-01-01 00:08:02,0,3,,8.351666666666723
359,525,,0.8340000000000001,1970-01-01 00:05:59,0,3,,7.28533333333339
4,547,,1.16,1970-01-01 00:00:04,0,3,,0.8256666666667223
447,37,,0.925,1970-01-01 00:07:27,0,3,,0.9730000000000555
415,534,,1.182,1970-01-01 00:06:55,0,3,,1.0890000000000555
869,374,,0.884,1970-01-01 00:14:29,0,3,,0.9970000000000557
690,645,,0.805,1970-01-01 00:11:30,0,3,,0.9570000000000555
645,756,,0.966,1970-01-01 00:10:45,0,3,,0.8850000000000557
756,238,,0.481,1970-01-01 00:12:36,0,3,,0.7506666666667224
238,580,,0.972,1970-01-01 00:03:58,0,3,,0.806333333333389
413,477,,0.762,1970-01-01 00:06:53,0,3,,0.7383333333333889
580,669,,0.805,1970-01-01 00:09:40,0,3,,0.846333333333389
669,700,,0.818,1970-01-01 00:11:09,0,3,,0.7950000000000558
798,810,,0.72,1970-01-01 00:13:18,0,3,,0.7810000000000556
534,538,,0.972,1970-01-01 00:08:54,0,3,,0.8366666666667223
538,824,,1.132,1970-01-01 00:08:58,0,3,,0.941333333333389
719,865,,1.568,1970-01-01 00:11:59,0,3,,1.2240000000000557
824,543,,1.827,1970-01-01 00:13:44,0,3,,1.5090000000000556
404,719,,1.13,1970-01-01 00:06:44,0,3,,1.508333333333389
700,353,,0.3879999999999999,1970-01-01 00:11:40,0,3,,1.1150000000000555
40,798,,0.815,1970-01-01 00:00:40,0,3,,0.7776666666667222
163,705,,1.04,1970-01-01 00:02:43,0,3,,0.7476666666667223
596,468,,2.272,1970-01-01 00:09:56,0,3,,1.3756666666667223
28,677,,2.093,1970-01-01 00:00:28,0,3,,1.801666666666722
390,161,,1.7619999999999998,1970-01-01 00:06:30,0,3,,2.042333333333389
461,629,,3.822,1970-01-01 00:07:41,0,3,,2.5590000000000557
629,390,,5.981,1970-01-01 00:10:29,0,3,,3.8550000000000555
629,262,,1.591,1970-01-01 00:10:29,0,3,,3.798000000000055
115,183,,1.607,1970-01-01 00:01:55,0,3,,3.0596666666667223
10,340,,9.636,1970-01-01 00:00:10,0,3,,4.2780000000000555
340,696,,19.063,1970-01-01 00:05:40,0,3,,10.102000000000055
842,143,,1.548,1970-01-01 00:14:02,0,3,,10.082333333333388
790,386,,0.581,1970-01-01 00:13:10,0,3,,7.064000000000054
840,834,,3.059,1970-01-01 00:14:00,0,3,,1.7293333333333891
543,275,,2.31,1970-01-01 00:09:03,0,3,,1.9833333333333891
691,551,,1.394,1970-01-01 00:11:31,0,3,,2.254333333333389
707,544,,0.497,1970-01-01 00:11:47,0,3,,1.400333333333389
121,469,,2.077,1970-01-01 00:02:01,0,3,,1.3226666666667224
22,121,,1.751,1970-01-01 00:00:22,0,3,,1.4416666666667222
547,240,,0.255,1970-01-01 00:09:07,0,3,,1.3610000000000557
701,583,,0.778,1970-01-01 00:11:41,0,3,,0.9280000000000556
788,573,,0.785,1970-01-01 00:13:08,0,3,,0.6060000000000557
488,790,,0.675,1970-01-01 00:08:08,0,3,,0.7460000000000558
312,765,,0.7390000000000001,1970-01-01 00:05:12,0,3,,0.7330000000000557
517,867,,0.469,1970-01-01 00:08:37,0,3,,0.6276666666667223
52,835,,5.28,1970-01-01 00:00:52,0,3,,2.1626666666667225
337,540,,1.227,1970-01-01 00:05:37,0,3,,2.3253333333333894
159,38,,2.662,1970-01-01 00:02:39,0,3,,3.0563333333333893
159,337,,0.336,1970-01-01 00:02:39,0,3,,1.4083333333333892
