datetime,from,to,distance,cost
2023-03-06 20:00:00,510.0,159.0,,0.8029999999999999
2023-03-06 21:00:00,621.0,515.0,,6.499
2023-03-06 22:00:00,658.0,439.0,,1.033
2023-03-06 23:00:00,62.0,462.0,,0.588
2023-03-07 00:00:00,241.0,813.0,,0.963
2023-03-07 01:00:00,321.0,175.0,,0.8079999999999999
2023-03-07 02:00:00,802.0,321.0,,0.48
2023-03-07 03:00:00,813.0,814.0,,2.34
2023-03-07 04:00:00,492.0,802.0,,0.48
2023-03-07 05:00:00,141.0,358.0,,1.7719999999999998
2023-03-07 06:00:00,834.0,162.0,,1.707
2023-03-07 07:00:00,139.0,1.0,,4.561
2023-03-07 08:00:00,661.0,182.0,,1.028
2023-03-07 09:00:00,318.0,73.0,,1.202
2023-03-07 10:00:00,293.0,30.0,,0.768
2023-03-07 11:00:00,54.0,465.0,,0.96
2023-03-07 12:00:00,730.0,285.0,,0.962
2023-03-07 13:00:00,858.0,441.0,,1.164
2023-03-07 14:00:00,328.0,685.0,,0.223
2023-03-07 15:00:00,324.0,453.0,,0.693
2023-03-07 16:00:00,470.0,520.0,,0.6609999999999999
2023-03-07 17:00:00,856.0,548.0,,0.481
2023-03-07 18:00:00,180.0,859.0,,0.789
2023-03-07 19:00:00,276.0,180.0,,0.482
2023-03-07 20:00:00,548.0,380.0,,0.498
2023-03-07 21:00:00,308.0,2.0,,0.946
2023-03-07 22:00:00,427.0,502.0,,1.19
2023-03-07 23:00:00,662.0,116.0,,1.139
2023-03-08 00:00:00,0.0,475.0,,0.962
2023-03-08 01:00:00,866.0,293.0,,0.962
2023-03-08 02:00:00,364.0,87.0,,0.718
2023-03-08 03:00:00,553.0,443.0,,1.648
2023-03-08 04:00:00,665.0,553.0,,0.96
2023-03-08 05:00:00,342.0,806.0,,0.935
2023-03-08 06:00:00,248.0,753.0,,0.6709999999999999
2023-03-08 07:00:00,742.0,248.0,,0.319
2023-03-08 08:00:00,457.0,110.0,,3.772
2023-03-08 09:00:00,457.0,464.0,,2.7430000000000003
2023-03-08 10:00:00,839.0,189.0,,1.287
2023-03-08 11:00:00,803.0,457.0,,0.644
2023-03-08 12:00:00,428.0,803.0,,2.086
2023-03-08 13:00:00,189.0,539.0,,2.09
2023-03-08 14:00:00,275.0,839.0,,0.802
2023-03-08 15:00:00,622.0,258.0,,2.025
2023-03-08 16:00:00,399.0,622.0,,0.321
2023-03-08 17:00:00,539.0,444.0,,1.77
2023-03-08 18:00:00,806.0,399.0,,0.997
2023-03-08 19:00:00,753.0,665.0,,0.927
2023-03-08 20:00:00,832.0,342.0,,0.66
2023-03-08 21:00:00,469.0,828.0,,1.288
2023-03-08 22:00:00,828.0,715.0,,1.449
2023-03-08 23:00:00,715.0,281.0,,4.011
2023-03-09 00:00:00,715.0,624.0,,1.769
2023-03-09 01:00:00,624.0,881.0,,0.481
2023-03-09 02:00:00,46.0,478.0,,2.41
2023-03-09 03:00:00,478.0,410.0,,2.411
2023-03-09 04:00:00,410.0,692.0,,0.48
2023-03-09 05:00:00,692.0,243.0,,4.972
2023-03-09 06:00:00,243.0,428.0,,2.062
2023-03-09 07:00:00,444.0,211.0,,0.31
2023-03-09 08:00:00,211.0,433.0,,4.614
2023-03-09 09:00:00,760.0,459.0,,0.948
2023-03-09 10:00:00,433.0,631.0,,0.325
2023-03-09 11:00:00,631.0,809.0,,2.591
2023-03-09 12:00:00,254.0,422.0,,2.166
2023-03-09 13:00:00,307.0,254.0,,0.637
2023-03-09 14:00:00,616.0,307.0,,1.94
2023-03-09 15:00:00,423.0,402.0,,0.654
2023-03-09 16:00:00,728.0,281.0,,5.496
2023-03-09 17:00:00,728.0,423.0,,2.9
2023-03-09 18:00:00,809.0,728.0,,2.521
2023-03-09 19:00:00,422.0,219.0,,1.524
2023-03-09 20:00:00,219.0,815.0,,3.754
2023-03-09 21:00:00,881.0,46.0,,2.414
2023-03-09 22:00:00,402.0,616.0,,1.3090000000000002
2023-03-09 23:00:00,464.0,742.0,,1.121
2023-03-10 00:00:00,258.0,275.0,,0.7070000000000001
2023-03-10 01:00:00,142.0,426.0,,4.148
2023-03-10 02:00:00,740.0,666.0,,0.51
2023-03-10 03:00:00,418.0,741.0,,2.841
2023-03-10 04:00:00,769.0,43.0,,0.341
2023-03-10 05:00:00,43.0,119.0,,0.61
2023-03-10 06:00:00,119.0,234.0,,0.7020000000000001
2023-03-10 07:00:00,718.0,775.0,,0.894
2023-03-10 08:00:00,234.0,584.0,,0.34
2023-03-10 09:00:00,584.0,745.0,,0.425
2023-03-10 10:00:00,313.0,379.0,,0.409
2023-03-10 11:00:00,379.0,693.0,,1.585
2023-03-10 12:00:00,745.0,313.0,,1.125
2023-03-10 13:00:00,360.0,33.0,,0.715
2023-03-10 14:00:00,693.0,593.0,,0.354
2023-03-10 15:00:00,593.0,485.0,,0.835
2023-03-10 16:00:00,48.0,507.0,,1.354
2023-03-10 17:00:00,485.0,642.0,,0.852
2023-03-10 18:00:00,642.0,504.0,,1.053
2023-03-10 19:00:00,816.0,48.0,,0.861
2023-03-10 20:00:00,504.0,47.0,,1.088
2023-03-10 21:00:00,47.0,86.0,,0.959
2023-03-10 22:00:00,145.0,557.0,,1.4280000000000002
2023-03-10 23:00:00,86.0,855.0,,1.874
2023-03-11 00:00:00,292.0,145.0,,0.648
2023-03-11 01:00:00,557.0,816.0,,0.72
2023-03-11 02:00:00,507.0,711.0,,0.534
2023-03-11 03:00:00,711.0,260.0,,1.222
2023-03-11 04:00:00,260.0,329.0,,0.308
2023-03-11 05:00:00,329.0,360.0,,0.93
2023-03-11 06:00:00,33.0,221.0,,0.32
2023-03-11 07:00:00,221.0,718.0,,0.445
2023-03-11 08:00:00,775.0,268.0,,0.3429999999999999
2023-03-11 09:00:00,268.0,817.0,,1.15
2023-03-11 10:00:00,817.0,418.0,,0.518
2023-03-11 11:00:00,666.0,769.0,,1.413
2023-03-11 12:00:00,416.0,484.0,,0.513
2023-03-11 13:00:00,484.0,617.0,,0.959
2023-03-11 14:00:00,647.0,154.0,,9.751
2023-03-11 15:00:00,330.0,39.0,,14.042
2023-03-11 16:00:00,515.0,330.0,,0.889
2023-03-11 17:00:00,17.0,141.0,,1.606
2023-03-11 18:00:00,338.0,737.0,,0.799
2023-03-11 19:00:00,774.0,595.0,,1.4880000000000002
2023-03-11 20:00:00,776.0,338.0,,1.4880000000000002
2023-03-11 21:00:00,595.0,625.0,,1.604
2023-03-11 22:00:00,442.0,776.0,,1.608
2023-03-11 23:00:00,625.0,524.0,,0.986
2023-03-12 00:00:00,13.0,39.0,,1.212
2023-03-12 01:00:00,13.0,74.0,,0.546
2023-03-12 02:00:00,370.0,42.0,,0.883
2023-03-12 03:00:00,537.0,13.0,,0.8420000000000001
2023-03-12 04:00:00,496.0,521.0,,2.095
2023-03-12 05:00:00,521.0,400.0,,0.6409999999999999
2023-03-12 06:00:00,463.0,671.0,,0.2239999999999999
2023-03-12 07:00:00,230.0,725.0,,1.733
2023-03-12 08:00:00,811.0,142.0,,1.311
2023-03-12 09:00:00,530.0,463.0,,0.319
2023-03-12 10:00:00,36.0,278.0,,1.133
2023-03-12 11:00:00,202.0,218.0,,2.959
2023-03-12 12:00:00,531.0,694.0,,2.01
2023-03-12 13:00:00,77.0,416.0,,0.61
2023-03-12 14:00:00,689.0,382.0,,0.079
2023-03-12 15:00:00,588.0,612.0,,1.492
2023-03-12 16:00:00,857.0,167.0,,0.416
2023-03-12 17:00:00,400.0,831.0,,0.868
2023-03-12 18:00:00,419.0,370.0,,1.205
2023-03-12 19:00:00,771.0,630.0,,1.126
2023-03-12 20:00:00,265.0,365.0,,1.012
2023-03-12 21:00:00,161.0,271.0,,1.594
2023-03-12 22:00:00,617.0,461.0,,1.751
2023-03-12 23:00:00,334.0,714.0,,2.162
2023-03-13 00:00:00,208.0,256.0,,1.023
2023-03-13 01:00:00,417.0,476.0,,0.1119999999999999
2023-03-13 02:00:00,256.0,639.0,,1.036
2023-03-13 03:00:00,256.0,199.0,,4.669
2023-03-13 04:00:00,878.0,687.0,,0.77
2023-03-13 05:00:00,583.0,503.0,,2.217
2023-03-13 06:00:00,503.0,633.0,,0.804
2023-03-13 07:00:00,92.0,878.0,,2.213
2023-03-13 08:00:00,434.0,305.0,,1.413
2023-03-13 09:00:00,69.0,316.0,,0.639
2023-03-13 10:00:00,722.0,434.0,,0.6409999999999999
2023-03-13 11:00:00,316.0,381.0,,0.878
2023-03-13 12:00:00,320.0,589.0,,0.894
2023-03-13 13:00:00,291.0,545.0,,0.225
2023-03-13 14:00:00,633.0,291.0,,0.482
2023-03-13 15:00:00,217.0,92.0,,0.8029999999999999
2023-03-13 16:00:00,140.0,837.0,,0.6709999999999999
2023-03-13 17:00:00,362.0,294.0,,0.733
2023-03-13 18:00:00,150.0,558.0,,0.483
2023-03-13 19:00:00,868.0,213.0,,0.608
2023-03-13 20:00:00,677.0,523.0,,0.531
2023-03-13 21:00:00,246.0,64.0,,0.375
2023-03-13 22:00:00,227.0,653.0,,2.674
2023-03-13 23:00:00,366.0,403.0,,0.289
2023-03-14 00:00:00,284.0,384.0,,1.804
2023-03-14 01:00:00,384.0,698.0,,2.903
2023-03-14 02:00:00,529.0,366.0,,1.7990000000000002
2023-03-14 03:00:00,698.0,482.0,,2.414
2023-03-14 04:00:00,352.0,529.0,,2.903
2023-03-14 05:00:00,744.0,575.0,,0.161
2023-03-14 06:00:00,575.0,376.0,,4.843
2023-03-14 07:00:00,148.0,214.0,,1.16
2023-03-14 08:00:00,860.0,716.0,,1.228
2023-03-14 09:00:00,799.0,79.0,,0.809
2023-03-14 10:00:00,59.0,667.0,,0.889
2023-03-14 11:00:00,746.0,59.0,,0.807
2023-03-14 12:00:00,198.0,378.0,,1.465
2023-03-14 13:00:00,98.0,57.0,,0.815
2023-03-14 14:00:00,420.0,96.0,,2.06
2023-03-14 15:00:00,240.0,683.0,,7.196
2023-03-14 16:00:00,782.0,16.0,,1.722
2023-03-14 17:00:00,843.0,253.0,,3.809
2023-03-14 18:00:00,353.0,415.0,,1.961
2023-03-14 19:00:00,663.0,789.0,,17.238
2023-03-14 20:00:00,591.0,600.0,,8.862
2023-03-14 21:00:00,374.0,40.0,,1.471
2023-03-14 22:00:00,477.0,498.0,,1.596
2023-03-14 23:00:00,710.0,843.0,,0.785
2023-03-15 00:00:00,396.0,352.0,,6.295999999999999
2023-03-15 01:00:00,9.0,153.0,,310.6
2023-03-15 02:00:00,153.0,62.0,,330.9
2023-03-15 03:00:00,62.0,111.0,,332.9
2023-03-15 04:00:00,111.0,11.0,,324.2
2023-03-15 05:00:00,11.0,28.0,,336.0
2023-03-15 06:00:00,28.0,169.0,,133.7
2023-03-15 07:00:00,138.0,135.0,,354.7
2023-03-15 08:00:00,135.0,133.0,,387.9
2023-03-15 09:00:00,133.0,163.0,,337.1
2023-03-15 10:00:00,163.0,20.0,,352.0
2023-03-15 11:00:00,20.0,19.0,,420.8
2023-03-15 12:00:00,19.0,14.0,,351.3
2023-03-15 13:00:00,14.0,39.0,,340.2
2023-03-15 14:00:00,39.0,164.0,,350.3
2023-03-15 15:00:00,164.0,167.0,,365.2
2023-03-15 16:00:00,167.0,70.0,,359.0
2023-03-15 17:00:00,70.0,59.0,,388.2
2023-03-15 18:00:00,59.0,58.0,,305.7
2023-03-15 19:00:00,58.0,67.0,,294.4
2023-03-15 20:00:00,67.0,66.0,,299.5
2023-03-15 21:00:00,66.0,55.0,,313.3
2023-03-15 22:00:00,55.0,53.0,,332.1
2023-03-15 23:00:00,53.0,150.0,,278.9
2023-03-16 00:00:00,150.0,61.0,,308.4
2023-03-16 01:00:00,61.0,64.0,,311.4
2023-03-16 02:00:00,64.0,63.0,,243.6
2023-03-16 03:00:00,47.0,65.0,,372.8
2023-03-16 04:00:00,65.0,48.0,,319.4
2023-03-16 05:00:00,48.0,49.0,,309.7
2023-03-16 06:00:00,49.0,54.0,,320.5
2023-03-16 07:00:00,54.0,56.0,,318.3
2023-03-16 08:00:00,56.0,57.0,,297.9
2023-03-16 09:00:00,57.0,68.0,,293.5
2023-03-16 10:00:00,68.0,69.0,,342.5
2023-03-16 11:00:00,69.0,60.0,,318.0
2023-03-16 12:00:00,60.0,17.0,,305.9
2023-03-16 13:00:00,17.0,5.0,,321.4
2023-03-16 14:00:00,5.0,18.0,,402.2
2023-03-16 15:00:00,18.0,22.0,,447.4
2023-03-16 16:00:00,22.0,30.0,,377.5
2023-03-16 17:00:00,30.0,29.0,,417.7
2023-03-16 18:00:00,29.0,21.0,,360.8
2023-03-16 19:00:00,21.0,132.0,,407.6
2023-03-16 20:00:00,132.0,134.0,,386.9
2023-03-16 21:00:00,134.0,136.0,,350.2
2023-03-16 22:00:00,123.0,121.0,,326.3
2023-03-16 23:00:00,121.0,140.0,,385.2
2023-03-17 00:00:00,140.0,118.0,,393.0
2023-03-17 01:00:00,118.0,96.0,,296.7
2023-03-17 02:00:00,96.0,94.0,,398.2
2023-03-17 03:00:00,94.0,86.0,,337.1
2023-03-17 04:00:00,86.0,78.0,,473.8
2023-03-17 05:00:00,78.0,46.0,,353.4
2023-03-17 06:00:00,46.0,152.0,,385.7
2023-03-17 07:00:00,152.0,157.0,,350.0
2023-03-17 08:00:00,157.0,35.0,,354.4
2023-03-17 09:00:00,35.0,77.0,,356.1
2023-03-17 10:00:00,77.0,52.0,,354.2
2023-03-17 11:00:00,52.0,3.0,,357.8
2023-03-17 12:00:00,3.0,16.0,,382.4
2023-03-17 13:00:00,16.0,0.0,,55.7
2023-03-17 14:00:00,42.0,12.0,,335.1
2023-03-17 15:00:00,12.0,139.0,,328.8
2023-03-17 16:00:00,139.0,168.0,,412.6
2023-03-17 17:00:00,168.0,154.0,,337.3
2023-03-17 18:00:00,154.0,143.0,,370.7
2023-03-17 19:00:00,143.0,10.0,,6.3
2023-03-17 20:00:00,107.0,105.0,,354.6
2023-03-17 21:00:00,105.0,104.0,,386.9
2023-03-17 22:00:00,104.0,148.0,,362.1
2023-03-17 23:00:00,148.0,97.0,,316.3
2023-03-18 00:00:00,97.0,101.0,,380.7
2023-03-18 01:00:00,101.0,137.0,,361.4
2023-03-18 02:00:00,137.0,102.0,,365.5
2023-03-18 03:00:00,102.0,24.0,,375.5
2023-03-18 04:00:00,24.0,166.0,,312.2
2023-03-18 05:00:00,129.0,156.0,,256.1
2023-03-18 06:00:00,156.0,33.0,,329.1
2023-03-18 07:00:00,33.0,32.0,,356.5
2023-03-18 08:00:00,91.0,89.0,,405.6
2023-03-18 09:00:00,89.0,147.0,,347.0
2023-03-18 10:00:00,147.0,15.0,,351.7
2023-03-18 11:00:00,15.0,44.0,,339.5
2023-03-18 12:00:00,44.0,41.0,,350.8
2023-03-18 13:00:00,41.0,43.0,,322.6
2023-03-18 14:00:00,43.0,100.0,,338.9
2023-03-18 15:00:00,100.0,83.0,,347.9
2023-03-18 16:00:00,83.0,87.0,,327.2
2023-03-18 17:00:00,87.0,88.0,,321.0
2023-03-18 18:00:00,88.0,75.0,,335.8
2023-03-18 19:00:00,75.0,51.0,,384.8
2023-03-18 20:00:00,51.0,73.0,,391.1
2023-03-18 21:00:00,73.0,71.0,,289.3
2023-03-18 22:00:00,31.0,155.0,,260.0
2023-03-18 23:00:00,155.0,34.0,,320.4
2023-03-19 00:00:00,34.0,128.0,,393.3
2023-03-19 01:00:00,145.0,115.0,,399.4
2023-03-19 02:00:00,115.0,112.0,,328.1
2023-03-19 03:00:00,112.0,8.0,,469.4
2023-03-19 04:00:00,8.0,117.0,,816.2
2023-03-19 05:00:00,117.0,125.0,,397.1
2023-03-19 06:00:00,125.0,127.0,,372.7
2023-03-19 07:00:00,127.0,109.0,,380.5
2023-03-19 08:00:00,109.0,161.0,,355.5
2023-03-19 09:00:00,161.0,110.0,,367.7
2023-03-19 10:00:00,110.0,160.0,,102.0
2023-03-19 11:00:00,72.0,159.0,,342.9
2023-03-19 12:00:00,159.0,50.0,,383.3
2023-03-19 13:00:00,50.0,74.0,,354.1
2023-03-19 14:00:00,74.0,82.0,,350.2
2023-03-19 15:00:00,82.0,81.0,,335.4
2023-03-19 16:00:00,81.0,99.0,,391.6
2023-03-19 17:00:00,99.0,84.0,,354.9
2023-03-19 18:00:00,84.0,13.0,,306.4
2023-03-19 19:00:00,13.0,40.0,,327.4
2023-03-19 20:00:00,40.0,162.0,,413.9
2023-03-19 21:00:00,162.0,108.0,,301.9
2023-03-19 22:00:00,108.0,146.0,,317.8
2023-03-19 23:00:00,146.0,85.0,,376.6
2023-03-20 00:00:00,85.0,90.0,,347.0
2023-03-20 01:00:00,26.0,27.0,,341.6
2023-03-20 02:00:00,27.0,6.0,,359.4
2023-03-20 03:00:00,6.0,149.0,,417.8
2023-03-20 04:00:00,149.0,126.0,,388.0
2023-03-20 05:00:00,126.0,124.0,,384.3
2023-03-20 06:00:00,124.0,7.0,,763.3
2023-03-20 07:00:00,7.0,114.0,,323.1
2023-03-20 08:00:00,114.0,113.0,,351.6
2023-03-20 09:00:00,113.0,116.0,,411.9
2023-03-20 10:00:00,116.0,144.0,,262.0
2023-03-20 11:00:00,25.0,103.0,,350.2
2023-03-20 12:00:00,103.0,23.0,,376.3
2023-03-20 13:00:00,23.0,165.0,,396.4
2023-03-20 14:00:00,165.0,38.0,,381.0
2023-03-20 15:00:00,38.0,92.0,,368.0
2023-03-20 16:00:00,92.0,37.0,,336.3
2023-03-20 17:00:00,37.0,130.0,,357.8
2023-03-20 18:00:00,130.0,106.0,,532.3
2023-03-20 19:00:00,106.0,131.0,,166.5
2023-03-20 20:00:00,1.0,2.0,,371.6
2023-03-20 21:00:00,2.0,4.0,,338.1
2023-03-20 22:00:00,4.0,76.0,,429.0
2023-03-20 23:00:00,76.0,36.0,,366.1
2023-03-21 00:00:00,36.0,158.0,,344.5
2023-03-21 01:00:00,158.0,151.0,,350.1
2023-03-21 02:00:00,151.0,45.0,,358.8
2023-03-21 03:00:00,45.0,93.0,,340.9
2023-03-21 04:00:00,93.0,80.0,,329.9
2023-03-21 05:00:00,80.0,79.0,,384.1
2023-03-21 06:00:00,79.0,95.0,,335.7
2023-03-21 07:00:00,95.0,98.0,,320.9
2023-03-21 08:00:00,98.0,119.0,,340.3
2023-03-21 09:00:00,119.0,120.0,,376.8
2023-03-21 10:00:00,120.0,122.0,,393.1
2023-03-21 11:00:00,122.0,141.0,,428.7
2023-03-21 12:00:00,141.0,142.0,,359.3
2023-03-21 13:00:00,30.0,165.0,,379.6
2023-03-21 14:00:00,165.0,29.0,,41.7
2023-03-21 15:00:00,29.0,38.0,,343.3
2023-03-21 16:00:00,65.0,72.0,,297.9
2023-03-21 17:00:00,72.0,48.0,,21.5
2023-03-21 18:00:00,17.0,153.0,,375.6
2023-03-21 19:00:00,153.0,5.0,,256.3
2023-03-21 20:00:00,153.0,62.0,,330.9
2023-03-21 21:00:00,18.0,6.0,,499.4
2023-03-21 22:00:00,6.0,22.0,,254.0
2023-03-21 23:00:00,22.0,149.0,,185.4
2023-03-22 00:00:00,22.0,4.0,,257.9
2023-03-22 01:00:00,4.0,30.0,,236.8
2023-03-22 02:00:00,30.0,76.0,,307.0
2023-03-22 03:00:00,95.0,98.0,,320.9
2023-03-22 04:00:00,98.0,144.0,,45.1
2023-03-22 05:00:00,45.0,93.0,,340.9
2023-03-22 06:00:00,93.0,106.0,,112.2
2023-03-22 07:00:00,162.0,151.0,,113.6
2023-03-22 08:00:00,151.0,108.0,,192.9
2023-03-22 09:00:00,108.0,45.0,,359.8
2023-03-22 10:00:00,146.0,92.0,,311.2
2023-03-22 11:00:00,92.0,85.0,,343.9
2023-03-22 12:00:00,85.0,37.0,,373.2
2023-03-22 13:00:00,13.0,169.0,,326.2
2023-03-22 14:00:00,169.0,40.0,,96.1
2023-03-22 15:00:00,124.0,13.0,,460.7
2023-03-22 16:00:00,13.0,7.0,,305.5
2023-03-22 17:00:00,7.0,40.0,,624.1
2023-03-22 18:00:00,124.0,169.0,,145.2
2023-03-22 19:00:00,169.0,7.0,,631.5
2023-03-22 20:00:00,90.0,132.0,,152.2
2023-03-22 21:00:00,26.0,32.0,,106.7
2023-03-22 22:00:00,9.0,129.0,,148.3
2023-03-22 23:00:00,129.0,153.0,,219.6
2023-03-23 00:00:00,31.0,26.0,,116.0
2023-03-23 01:00:00,26.0,155.0,,270.7
2023-03-23 02:00:00,9.0,128.0,,142.2
2023-03-23 03:00:00,128.0,153.0,,215.0
2023-03-23 04:00:00,153.0,167.0,,269.7
2023-03-23 05:00:00,167.0,62.0,,64.8
2023-03-23 06:00:00,62.0,70.0,,332.6
2023-03-23 07:00:00,124.0,169.0,,145.2
2023-03-23 08:00:00,169.0,7.0,,631.5
2023-03-23 09:00:00,44.0,169.0,,397.8
2023-03-23 10:00:00,169.0,41.0,,124.0
2023-03-23 11:00:00,44.0,124.0,,375.7
2023-03-23 12:00:00,124.0,41.0,,243.9
2023-03-23 13:00:00,41.0,7.0,,519.4
2023-03-23 14:00:00,6.0,14.0,,289.3
2023-03-23 15:00:00,14.0,149.0,,259.0
2023-03-23 16:00:00,149.0,39.0,,206.9
2023-03-23 17:00:00,144.0,98.0,,45.1
2023-03-23 18:00:00,19.0,4.0,,326.8
2023-03-23 19:00:00,4.0,14.0,,178.6
2023-03-23 20:00:00,14.0,76.0,,299.0
2023-03-23 21:00:00,15.0,151.0,,136.4
2023-03-23 22:00:00,151.0,44.0,,203.1
2023-03-23 23:00:00,45.0,106.0,,260.6
2023-03-24 00:00:00,106.0,93.0,,112.2
2023-03-24 01:00:00,20.0,165.0,,132.5
2023-03-24 02:00:00,165.0,19.0,,289.2
2023-03-24 03:00:00,89.0,92.0,,323.2
2023-03-24 04:00:00,92.0,147.0,,321.9
2023-03-24 05:00:00,147.0,37.0,,48.2
2023-03-24 06:00:00,133.0,91.0,,152.8
2023-03-24 07:00:00,91.0,163.0,,313.6
2023-03-24 08:00:00,150.0,71.0,,221.1
2023-03-24 09:00:00,71.0,61.0,,89.6
2023-03-24 10:00:00,78.0,107.0,,143.9
2023-03-24 11:00:00,107.0,46.0,,236.3
2023-03-24 12:00:00,104.0,147.0,,277.5
2023-03-24 13:00:00,147.0,148.0,,84.7
2023-03-24 14:00:00,20.0,101.0,,201.2
2023-03-24 15:00:00,101.0,19.0,,534.4
2023-03-24 16:00:00,19.0,137.0,,245.5
2023-03-24 17:00:00,8.0,42.0,,759.5
2023-03-24 18:00:00,42.0,117.0,,58.9
2023-03-24 19:00:00,44.0,42.0,,342.3
2023-03-24 20:00:00,42.0,41.0,,102.5
2023-03-24 21:00:00,44.0,8.0,,789.1
2023-03-24 22:00:00,8.0,41.0,,657.4
2023-03-24 23:00:00,41.0,117.0,,160.5
2023-03-25 00:00:00,168.0,167.0,,172.4
2023-03-25 01:00:00,167.0,154.0,,165.2
2023-03-25 02:00:00,143.0,128.0,,81.9
2023-03-25 03:00:00,128.0,10.0,,88.2
2023-03-25 04:00:00,118.0,145.0,,250.6
2023-03-25 05:00:00,145.0,96.0,,85.1
2023-03-25 06:00:00,15.0,152.0,,135.0
2023-03-25 07:00:00,152.0,44.0,,204.6
2023-03-25 08:00:00,19.0,77.0,,320.7
2023-03-25 09:00:00,77.0,14.0,,299.8
2023-03-25 10:00:00,14.0,52.0,,127.6
2023-03-25 11:00:00,14.0,127.0,,314.8
2023-03-25 12:00:00,127.0,39.0,,280.4
2023-03-25 13:00:00,39.0,109.0,,237.0
2023-03-25 14:00:00,31.0,160.0,,116.5
2023-03-25 15:00:00,160.0,155.0,,272.4
2023-03-25 16:00:00,133.0,91.0,,152.8
2023-03-25 17:00:00,91.0,163.0,,313.6
2023-03-25 18:00:00,150.0,71.0,,221.1
2023-03-25 19:00:00,71.0,61.0,,89.6
2023-03-25 20:00:00,32.0,160.0,,107.7
2023-03-25 21:00:00,72.0,162.0,,3274.4
2023-03-25 22:00:00,162.0,13.0,,554.5
2023-03-25 23:00:00,162.0,40.0,,413.9
2023-03-26 00:00:00,65.0,72.0,,297.9
2023-03-26 01:00:00,72.0,48.0,,21.5
2023-03-26 02:00:00,13.0,42.0,,319.8
2023-03-26 03:00:00,42.0,40.0,,40.7
2023-03-26 04:00:00,8.0,42.0,,759.5
2023-03-26 05:00:00,42.0,117.0,,58.9
2023-03-26 06:00:00,8.0,13.0,,450.3
2023-03-26 07:00:00,13.0,117.0,,378.5
2023-03-26 08:00:00,117.0,40.0,,64.0
2023-03-26 09:00:00,46.0,162.0,,391.6
2023-03-26 10:00:00,162.0,152.0,,115.3
2023-03-26 11:00:00,152.0,108.0,,191.4
2023-03-26 12:00:00,104.0,108.0,,375.9
2023-03-26 13:00:00,108.0,148.0,,311.6
2023-03-26 14:00:00,148.0,146.0,,80.0
2023-03-26 15:00:00,21.0,90.0,,396.9
2023-03-26 16:00:00,90.0,132.0,,152.2
2023-03-26 17:00:00,101.0,29.0,,252.3
2023-03-26 18:00:00,29.0,137.0,,110.7
2023-03-26 19:00:00,77.0,22.0,,353.8
2023-03-26 20:00:00,22.0,52.0,,227.8
2023-03-26 21:00:00,52.0,30.0,,186.6
2023-03-26 22:00:00,127.0,18.0,,425.2
2023-03-26 23:00:00,18.0,109.0,,439.1
2023-03-27 00:00:00,109.0,22.0,,135.5
2023-03-27 01:00:00,168.0,17.0,,232.7
2023-03-27 02:00:00,17.0,154.0,,294.2
2023-03-27 03:00:00,154.0,5.0,,166.3
2023-03-27 04:00:00,78.0,107.0,,143.9
2023-03-27 05:00:00,107.0,46.0,,236.3
2023-03-27 06:00:00,118.0,145.0,,250.6
2023-03-27 07:00:00,145.0,96.0,,85.1
